project_id,project_code,project_name,project_type,facility_id,priority,status,active_flag
aeeba0cd-1344-455b-ba38-c4c3995c2f53,230702600_PEEP_2023_MAINTENANCE_CAP,230702600 - PEEP 2023 Maintenance Cap.,Maintainance Capital Project,FAC_EMPRESS,,Active,true
0039e25c-d40d-4630-9429-5600dd651b4b,230800100_DIMSDALE_GAS_STORAGE_16_24_WO,230800100 - Dimsdale Gas Storage 16-24 WO,Maintainance Capital Project,FAC_DIMSDALE,,Active,true
076f1c5f-1ec4-4440-bab9-f6df23a48b8d,231900100_2023_DNR_AQUATIC_LEASE_COMPL,231900100 - 2023 DNR Aquatic Lease Compl.,Maintainance Capital Project,FAC_FERNDALE,,Active,true
4ab746ef-4388-40b5-8d45-0fc75cb54f70,231900300_FORT_SASK_DCS_UPGRADES,231900300 - Fort Sask DCS Upgrades,Maintainance Capital Project,FAC_AFS,,Active,true
84ab0cdb-afcd-42c7-b9b2-db7d222cb8f3,231900400_FORT_SASK_TRACKMOBILE_OVERHAUL,231900400 - Fort Sask Trackmobile Overhaul,Maintainance Capital Project,FAC_AFS,,Active,true
87bcb9a1-944c-4508-833d-7481f98bb149,231900601_FERNDALE_TERMINAL_TURNAROUND,231900601 - Ferndale Terminal Turnaround,Maintainance Capital Project,FAC_FERNDALE,,Active,true
789b6811-3a3c-472e-be38-a55117886c9a,231900602_2023_T1_STORAGE_TANK_INTEGRITY,231900602 - 2023 T1 Storage Tank Integrity,Maintainance Capital Project,FAC_FERNDALE,,Active,true
8fbe4b73-dc06-4d47-b92c-43d8aea9c1c5,231900603_2023_TERMINAL_SMALL_PROJECTS,231900603 - 2023 Terminal Small Projects,Maintainance Capital Project,FAC_FERNDALE,,Active,true
d4365082-791c-4996-913c-ef3b79253315,231900604_2023_PIER_SMALL_PROJECTS,231900604 - 2023 Pier Small Projects,Maintainance Capital Project,FAC_FERNDALE,,Active,true
38661016-2a45-46e7-8aaf-134c1db8669f,231900800_RIPET_BOG_ENGINE_VIB_REDUCTION,231900800 - RIPET BOG Engine Vib Reduction,Maintainance Capital Project,FAC_RIPET,,Active,true
aec0f72b-bd5c-41bf-a7df-9e5b94cb1034,231900900_RIPET_ROAD_BARRIER_INSTALL,231900900 - RIPET - Road Barrier Install,Maintainance Capital Project,FAC_RIPET,,Active,true
6cf86b93-3e9c-4db1-9402-a52a4a889bb1,231901000_RIPET_RAIL_RACK_SAMPLING,231901000 - RIPET Rail Rack Sampling,Maintainance Capital Project,FAC_RIPET,,Active,true
57abdb16-f304-4074-8da9-0369f836d53b,231901200_FERNDALE_NORTH_MOORING_DOLPHIN,231901200 - Ferndale North Mooring Dolphin,Maintainance Capital Project,FAC_FERNDALE,,Active,true
2d61489e-8aa0-4a63-8286-5e3cca4e248b,231901400_2023_TRACTOR_OVERHAULS,231901400 - 2023 Tractor Overhauls,Maintainance Capital Project,FAC_TERMINAL,,Active,true
ac1a04f7-277d-4a7e-bf78-5b9762373133,231901500_2023_TRACTOR_OVERHAULS,231901500 - 2023 Tractor Overhauls,Maintainance Capital Project,FAC_TERMINAL,,Active,true
1d4ef280-3957-4322-ab67-ff9e9b1617f3,231901600_2023_TRAILER_PURCHASES,231901600 - 2023 Trailer Purchases,Maintainance Capital Project,FAC_TERMINAL,,Active,true
4631a7f6-64d1-4959-88b4-748dbd549aad,231901800_SARNIA_TK100_TANK_BOTTOMS_INV,231901800 - Sarnia TK100 Tank Bottoms Inv,Maintainance Capital Project,FAC_TERMINAL,,Active,true
36fa41f5-f605-49b7-be17-8389453391a0,231901900_SARNIA_MISC_CAPITAL_PROJECTS,231901900 - Sarnia - Misc Capital Projects,Maintainance Capital Project,FAC_TERMINAL,,Active,true
fa4d3aa6-5435-484b-b359-9345eebe2f9e,231902000_FT_SASK_STEAM_BOILER,231902000 - Ft. Sask  Steam Boiler,Maintainance Capital Project,FAC_AFS,,Active,true
c4ca3548-d261-40e0-a94f-4fa23d9f5a7c,231902200_SLAVE_LAKE_SMALL_PROJECTS,231902200 - Slave Lake - Small Projects,Maintainance Capital Project,FAC_SLAVE_LAKE,,Active,true
1a292bb5-437c-489e-8e72-3a23e5564c49,240000400_PIPESTONE_1_AMINE_TOWER_RPL,240000400 - Pipestone 1 Amine Tower RPL,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
2b3b7e76-bdf2-45d6-b724-12689b0b1fc4,240000500_40K_HR_TURBINE_OVERHAUL,240000500 - 40K Hr Turbine Overhaul,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
9da2a1c2-63f8-451c-bc26-a8564963179b,240001200_PSGP_PS1_FEED_COMP_DRIVER,240001200 - PSGP PS1 Feed COMP Driver,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
bc8ed6e3-c8f3-4d97-9696-6ec9523d577f,240001700_PIPESTONE_INLET_HEATER,240001700 - Pipestone Inlet Heater,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
4209cdc9-c196-477d-8a77-eb1892b0b6e9,240002100_PIPESTONE_I_2025_TURNAROUND,240002100 - Pipestone I 2025 Turnaround,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
09f72063-ce60-4d86-92fb-302736fff7c4,240700100_HARM_LAND_PURCHASE,240700100 - HARM Land Purchase,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
6d644f94-9539-41bc-977e-aa5e8f5bc4b3,240700700_JEEP_2024_TURNAROUND,240700700 - JEEP 2024 Turnaround,Maintainance Capital Project,FAC_JEEP,,Active,true
efc04a10-636c-4c2a-86e9-28e5a7f5f76a,240700900_YOUNGER_2024_MAINTENANCE_CAP,240700900 - Younger 2024 Maintenance Cap.,Maintainance Capital Project,FAC_YOUNGER,,Active,true
1998201a-839b-4ac7-be64-e55fa24bacc6,240701100_NP_ADV_PROCESS_CONTROL_PROJECT,240701100 - NP Adv Process Control Project,Maintainance Capital Project,FAC_NORTH_PINE,,Active,true
61bae017-3e91-4562-8a92-7fd815fe63cf,240701201_NEBC_2025_TA_TOWNSEND_EAST,240701201 - NEBC 2025 TA - Townsend East,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
81a0bdd8-528b-4f9c-8143-f7ad0343df6a,240701202_NEBC_2025_TA_NIG_CREEK,240701202 - NEBC 2025 TA - NIG Creek,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
8305f844-ec4d-448b-8a22-506092469f3f,240701203_NEBC_2025_TA_AITKEN_LACT,240701203 - NEBC 2025 TA - Aitken LACT,Maintainance Capital Project,FAC_AITKEN,,Active,true
4bb29ca2-8ecb-4e37-89dc-19b811d9ca0f,240701204_NEBC_2025_TA_GUNDY_LACT,240701204 - NEBC 2025 TA - Gundy LACT,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
b5253ea8-41e9-491e-b2b3-461284c7315b,240701205_NEBC_25_TA_TWC_NGL_TREATING,240701205 - NEBC '25 TA - TWC NGL Treating,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
59b095d2-2d10-4aa3-83ab-a5ee3459f8d7,240701206_NEBC_25_TA_NP_LIQUID_RAIL,240701206 - NEBC '25 TA - NP Liquid & Rail,Maintainance Capital Project,FAC_NORTH_PINE,,Active,true
6b4dde13-4e82-44d0-900e-4c30155b4a05,240701207_NEBC_2025_TA_TOWNSEND_T2B,240701207 - NEBC 2025 TA - Townsend T2B,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
dfad122e-5f07-4903-b08f-bad92e0d1c2f,241900200_2024_AQUATIC_LEASE_COMPLIANCE,241900200 - 2024 Aquatic Lease Compliance,Maintainance Capital Project,FAC_FERNDALE,,Active,true
93b1581d-4584-4b9c-8cf7-7daaa2a349ed,241900300_2024_TRUCKING_CAPITAL_PROGRAM,241900300 - 2024 Trucking Capital Program,Maintainance Capital Project,FAC_TERMINAL,,Active,true
f9d8b477-7c28-4b1f-a494-601b612f7caf,241900400_2024_TRAILER_OVERHAULS,241900400 - 2024 Trailer Overhauls,Maintainance Capital Project,FAC_TERMINAL,,Active,true
d53cc4f4-0971-4894-889a-fa8ef7ca7f80,241900500_2024_TRAILER_OVERHAULS,241900500 - 2024 Trailer Overhauls,Maintainance Capital Project,FAC_TERMINAL,,Active,true
534f703a-bebf-44ec-a8fa-0e4513b4ad7d,241900700_RIPET_2024_TURNAROUND,241900700 - RIPET 2024 Turnaround,Maintainance Capital Project,FAC_RIPET,,Active,true
783baa00-36ee-4432-9a80-55d7bf5171ff,241901000_REPLACE_H_20_FIRED_HEATER,241901000 - Replace H-20 Fired Heater,Maintainance Capital Project,FAC_FERNDALE,,Active,true
a93e489f-9e4e-4f36-b632-f25d31d63d14,241901100_SARNIA_2024_JET_MIXING_PROJECT,241901100 - Sarnia 2024 Jet Mixing Project,Maintainance Capital Project,FAC_TERMINAL,,Active,true
680daaf3-a191-42a8-ae4e-fd6c409d6c72,241901200_SARNIA_2024_MISC_MAINTENANCE,241901200 - Sarnia 2024 Misc Maintenance,Maintainance Capital Project,FAC_TERMINAL,,Active,true
7d5ed635-dbb8-480c-a2c6-0e2a81b5ec1a,241901301_SUNDRE_EPA_RQMTS_FEED,241901301 - Sundre - EPA Rqmts - FEED,Maintainance Capital Project,FAC_SUNDRE,,Active,true
0648c2d0-0313-472c-a2ad-630d5acbd84e,241901401_SLAVE_LAKE_EPA_REQMTS_FEED,241901401 - Slave Lake - EPA Reqmts - FEED,Maintainance Capital Project,FAC_SLAVE_LAKE,,Active,true
9456dc45-7535-4286-b38f-be9a65e12351,241901501_DCS_SEG_AND_MODRN_FEED,241901501 - DCS SEG and MODRN - FEED,Maintainance Capital Project,FAC_FERNDALE,,Active,true
e8c591b0-7d81-4586-a2d7-2de8f2c55fc2,250001300_WEBSITE_REPLACEMENT,250001300 - Website Replacement,Maintainance Capital Project,FAC_INFORMATION_TECHNOLOGY,,Active,true
2130f627-9c63-405f-9229-b5add7f2786f,250001800_PIPESTONE_1_2025_SMALL_PROJ,250001800 - Pipestone 1 2025 Small Proj,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
3111da69-ef97-4da4-ad99-019fc9165803,250002000_PIPESTONE_1_2_FLARE_UPGRADE,250002000 - Pipestone 1 & 2 Flare Upgrade,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
54025d69-dda5-4915-ba75-b3d0b6b30a67,250002400_PIPESTONE_2_CAPITAL_SPARES,250002400 - Pipestone 2 - Capital Spares,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
6d374ee2-88b6-4bbe-92c4-8a4b2cbe3740,250003400_PS1_8_34_WATER_INJ_WELL_FRAC,250003400 - PS1 8-34 Water INJ Well Frac,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
f4599a29-adcb-45e1-ad24-b156ba858fc2,250003500_PIPESTONE_PIPELINE_UPGRADES,250003500 - PipeStone Pipeline Upgrades,Maintainance Capital Project,FAC_PIPESTONE,,Active,true
67ef2629-7bd4-42d7-af1e-8e8c00ee89ac,250700400_HARM_2026_TURNAROUND,250700400 - HARM - 2026 Turnaround,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
54cf7e78-e34c-486f-a943-38a77d8d9068,250700500_HARMATTAN_2026_SMALL_PROJECTS,250700500 - Harmattan 2026 Small Projects,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
4ad321b0-5380-4fe0-a1b3-be538d4f87ec,250700600_HARMATTAN_PLC_DCS_UPGRADES,250700600 - Harmattan PLC/DCS Upgrades,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
6fb998b5-0e77-4934-b63e-3a2708fa695c,250700700_HARMATTAN_K100_K500_UPGRADES,250700700 - Harmattan K100 & K500 Upgrades,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
13082d98-1367-490a-9dc8-11941ad09d3c,250700800_PEEP_2025_TURNAROUND,250700800 - PEEP 2025 Turnaround,Maintainance Capital Project,FAC_MIDSTREAM,,Active,true
8ddba70a-4636-4f5c-9567-39210ad1d78b,250700900_YOUNGER_2025_MAINTENACE_CAP,250700900 - Younger 2025 Maintenace Cap,Maintainance Capital Project,FAC_YOUNGER,,Active,true
870c2b1a-7583-4239-af55-7fb85b592c1a,250701000_HARM_HAK410_420_ELEC,250701000 - HARM HAK410/420 ELEC,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
b44a71d1-8e13-4b42-b01a-ebc7d7cb5122,250701200_DIDSBURY_RAIL_TRACK_PURCHASE,250701200 - Didsbury Rail Track Purchase,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
f9900b27-8822-4453-b0bf-4a1c6e6c1d92,250701300_HARMATTAN_K203_MAJOR_OVERHAUL,250701300 - Harmattan K203 Major Overhaul,Maintainance Capital Project,FAC_HARMATTAN,,Active,true
33a320d9-fdf8-4fcc-80f7-b4b29cc3287e,250701400_GORDONDALE_WATER_PIPE_UPGRADES,250701400 - Gordondale Water Pipe Upgrades,Maintainance Capital Project,FAC_GORDONDALE,,Active,true
236375c1-cb0e-49fe-92ed-de9a6dd6f2f4,250800200_DIMSDALE_SSSV_INSTALLATION,250800200 - Dimsdale SSSV Installation,Maintainance Capital Project,FAC_DIMSDALE,,Active,true
9f84f9a0-bd85-4882-b7a4-419a657964ff,251900100_2024_TRUCKING_CAPITAL_PROGRAM,251900100 - 2024 Trucking Capital Program,Maintainance Capital Project,FAC_TERMINAL,,Active,true
e0effe0e-105f-43a9-bec4-eea47e8d8bd1,251900200_SARNIA_2024_JET_MIXING_PROJECT,251900200 - Sarnia 2024 Jet Mixing Project,Maintainance Capital Project,FAC_MIDSTREAM,,Active,true
f62a1890-6395-4236-b49d-f1850ba1fc07,251900300_SARNIA_2024_MISC_MAINTENANCE,251900300 - Sarnia 2024 Misc Maintenance,Maintainance Capital Project,FAC_MIDSTREAM,,Active,true
127b599c-268f-4cc2-ae51-8444236f4032,251900401_ENERCHEM_SUNDRE_EPEA_COMPL,251900401 - EnerChem Sundre EPEA Compl.,Maintainance Capital Project,FAC_SUNDRE,,Active,true
75549567-4a59-497d-a98b-a8eaccab974e,251900501_ENERCHEM_SLAVE_LAKE_EPEA_COMPL,251900501 - EnerChem Slave Lake EPEA Compl,Maintainance Capital Project,FAC_SLAVE_LAKE,,Active,true
08e68b2d-6d88-4802-9991-ee845e0aeab5,251900600_FERNDALE_OPTI_LOSS,251900600 - Ferndale Opti Loss,Maintainance Capital Project,FAC_FERNDALE,,Active,true
a73361cc-e47b-447c-b2f3-28adcdaa1af2,251900700_FRND_CRITICAL_CONTROL_UPGRADE,251900700 - FRND Critical Control Upgrade,Maintainance Capital Project,FAC_FERNDALE,,Active,true
d3475eab-e90d-470e-9f53-65ce64c29155,251900900_2025_TRUCKING_CAPITAL_PROGRAM,251900900 - 2025 Trucking Capital Program,Maintainance Capital Project,FAC_TERMINAL,,Active,true
2f14464d-9a4e-400d-abe4-92c4256516c2,251901400_FERNDALE_PIER_POWER_SUPPLY,251901400 - Ferndale Pier Power Supply,Maintainance Capital Project,FAC_FERNDALE,,Active,true
4ded885a-6d1a-4708-be00-718b04223447,251901500_RIPET_TANK_ROOF_COATING,251901500 - RIPET Tank Roof Coating,Maintainance Capital Project,FAC_RIPET,,Active,true
a979bfe5-3dbb-4138-ae6d-cf943e1bfc24,251901600_DOUGLAS_RD_VAULT_METER_RPL,251901600 - Douglas Rd Vault & Meter RPL,Maintainance Capital Project,FAC_FERNDALE,,Active,true
953a1c51-b085-4cc4-9acc-21b8ddc8c040,251901700_FERNDALE_E17_EXCHANGER,251901700 - Ferndale E17 Exchanger,Maintainance Capital Project,FAC_FERNDALE,,Active,true
6a608ddf-ddfb-4219-8a2a-b2539ce03ea2,251902000_YELLOWKNIFE_BERM_INSTALLATION,251902000 - Yellowknife Berm Installation,Maintainance Capital Project,FAC_YELLOWKNIFE,,Active,true
9a6071f1-d070-4d23-9720-0ffa64cd619c,251902100_GRIFFITH_PUMP_COMPLETIONS,251902100 - Griffith Pump Completions,Maintainance Capital Project,FAC_GRIFFITH,,Active,true
2a3a4dad-91f8-47b0-ad31-6968da1b89c7,260700100_TOWNSEND_N_C41F_CYCLONIC_UPG,260700100 - Townsend N C41F Cyclonic UPG,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
f20e19eb-f57e-4038-92fa-7638772340ba,260700201_NEBC_2027_TA_TOWNSEND_N_C41F,260700201 - NEBC 2027 TA - Townsend N C41F,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
806e1e55-0a14-40bb-bc08-ab9be5cc0a67,260700202_NEBC_2027_TA_T1,260700202 - NEBC 2027 TA - T1,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
dab07b2a-bc1c-4414-b0b2-16f2b38b3680,260700203_NEBC_2027_TA_T2A,260700203 - NEBC 2027 TA - T2A,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
41703a69-404b-473e-acc5-6f960fe4d0d3,260700204_NEBC_2027_TA_TTT,260700204 - NEBC 2027 TA - TTT,Maintainance Capital Project,FAC_TOWNSEND,,Active,true
b3ab2ccb-f310-4973-a096-67b094a2ba97,261900300_2026_FERNDALE_AQUATIC_LEASE,261900300 - 2026 Ferndale Aquatic Lease,Maintainance Capital Project,FAC_FERNDALE,,Active,true
5f449074-5a01-4d03-a9f5-43608e3fc456,261900500_2026_CAPITAL_TRUCKING_PROGRAM,261900500 - 2026 Capital Trucking Program,Maintainance Capital Project,FAC_MIDSTREAM,,Active,true
508bbd4e-66d9-4905-8d81-fe616bba4bdd,RIPET_CAP,RIPET CAP,M-Post Intiative,FAC_RIPET,,Active,true
f8b84053-4bea-43e1-8733-01bd5979473c,PSM_ROADMAP,PSM Roadmap,M-Post Intiative,FAC_ALL,,Active,true
0611dedd-fc75-4a77-b3cf-c8fcd26d2f65,OPEX_DRIVERS,Opex Drivers,M-Post Intiative,FAC_ALL,,Active,true
79384ec8-8b2c-4fac-b329-7ef040eb92ca,RFO,RFO,M-Post Intiative,FAC_ALL,,Active,true
1a24823d-66fb-4fdb-abdc-ff5fc6f08d9c,MOC_2026_2660_H_301_EXHAUST_STACK_TEST_P,"MOC 2026-2660, H-301 Exhaust Stack Test Ports",MOC,FAC_JEEP,,Active,true
8b0af07c-7d44-421e-a723-fd3d9674edc9,MOC_2026_2659_TEST_EVAL,"MOC 2026-2659, TEST Eval",MOC,FAC_GORDONDALE,,Active,true
5e34c509-3667-4a65-9446-8b9961b77ca9,MOC_2026_2658_GAUGE_BOARD_INSTALLATION,"MOC 2026-2658, Gauge Board Installation",MOC,FAC_SLAVE_LAKE,,Active,true
d3cb36f4-0949-4797-8b7e-3bb1bfac79c1,MOC_2026_2657_INSTALL_BLEED_RINGS_ON_THE,"MOC 2026-2657, Install bleed rings on the inlet piping to propane storage bullets",MOC,FAC_HARMATTAN,,Active,true
8e1c22cd-7b65-4f10-b772-6eedf59b9e64,MOC_2026_2656_DIMSDALE_5_36_SDK_AS_FOUND,"MOC 2026-2656, Dimsdale 5-36 SDK As-Found",MOC,FAC_DIMSDALE,,Active,true
7a142b88-462c-489f-965e-be3423c13595,MOC_2026_2655_INSTALL_NEW_PRESSURE_TRANS,"MOC 2026-2655, Install new pressure transmitter for indication",MOC,FAC_EAGLE_HILL,,Active,true
581b3d84-2dcc-4304-8fd8-c51a4ecfd2cb,MOC_2026_2654_C_110_BEARING_CHANGE,"MOC 2026-2654, C-110 Bearing Change",MOC,FAC_EEEP,,Active,true
d77f418f-d7fa-4e2c-b510-82570dde64e5,MOC_2026_2653_2026_OT_CYBER_CAPABILITY_I,"MOC 2026-2653, 2026 OT Cyber Capability Improvements",MOC,FAC_HARMATTAN,,Active,true
58109eb5-30d2-415b-90f8-d0e307b58667,MOC_2026_2651_PIPING_MODS_ON_MAKE_UP_FUE,"MOC 2026-2651, Piping mods on make-up fuel line to sour fuel gas scrubber",MOC,FAC_HARMATTAN,,Active,true
b4af13ce-eda5-47af-ad69-8e6ee7267eac,MOC_2026_2647_REPLACE_3_4_SW_DRAIN_VALVE,"MOC 2026-2647, Replace 3/4"" SW drain valve with a flanged 3/4"" drain valve",MOC,FAC_HARMATTAN,,Active,true
32ceac5f-f31b-4780-801d-2eba5a51475f,MOC_2026_2645_REPLACE_HP_FLARE_METER_RUN,"MOC 2026-2645, Replace HP flare meter run (FE-1044) on MDEA contactor",MOC,FAC_HARMATTAN,,Active,true
831b2915-9594-4a91-b36c-696dd198c583,MOC_2026_2644_MECHANICAL_WORK_ASSOCIATED,"MOC 2026-2644, Mechanical Work Associated with 2026 FCCU Project",MOC,FAC_FERNDALE_FACILITY,,Active,true
58273974-0230-476f-9d6e-510f00f86220,MOC_2026_2642_CONDENSATE_METERING_TRAILE,"MOC 2026-2642, Condensate Metering Trailers Removal",MOC,FAC_AFS,,Active,true
da554b40-7806-4fdc-8681-b5049af5e855,MOC_2026_2641_KELT_14_2_TO_ALA_VIA_1_14,"MOC 2026-2641, Kelt 14-2 to ALA via 1-14 battery",MOC,FAC_PIPESTONE,,Active,true
975c731e-1009-4572-bf64-65e55508b592,MOC_2026_2635_DIDSBURY_SLIDING_GANGWAY_I,"MOC 2026-2635, Didsbury Sliding Gangway Installation Station 21/13W",MOC,FAC_HARMATTAN,,Active,true
9b08131f-7c99-4ebd-9854-a91623dcd5c9,MOC_2026_2631_2_AIT_3602_WATERCUT_SPOOL,"MOC 2026-2631, 2-AIT-3602 Watercut Spool Replacement",MOC,FAC_PIPESTONE,,Active,true
94565d03-8c84-4d0b-99e5-c59a68414537,MOC_2026_2622_V_1310A_B_N2_PSVS_SEAL_ASS,"MOC 2026-2622, V-1310A/B N2 PSVs Seal Assembly",MOC,FAC_PIPESTONE,,Active,true
557c903d-f17a-47eb-a0fa-0db5a63624d9,MOC_2026_2621_V_20045_AMINE_COALESCER_PR,"MOC 2026-2621, V-20045 Amine Coalescer Pressure Up Valve",MOC,FAC_PIPESTONE,,Active,true
ff3f1c1e-e0f3-4329-a219-6ba6800fcc9e,MOC_2026_2620_TRAIN_2_LOSS_OF_AMINE_FLOW,"MOC 2026-2620, Train 2 - Loss of Amine Flow Mitigation",MOC,FAC_PIPESTONE,,Active,true
e522e508-0a1c-4bda-a561-6968108fa27f,MOC_2026_2618_REDUCE_PSV_HAV_0405_SET_PO,"MOC 2026-2618, Reduce PSV (HAV-0405) set point",MOC,FAC_HARMATTAN,,Active,true
17e261c6-a27f-426f-8732-18a4b63ed2f7,MOC_2026_2617_2_STEAM_CONDENSER_RETUBE_A,"MOC 2026-2617, 2# Steam Condenser Retube and Swapouts",MOC,FAC_HARMATTAN,,Active,true
a4df68f8-7d74-4d67-80dc-a4b3144d5693,MOC_2026_2616_K201_BLOWDOWN_PIPING_FAILU,"MOC 2026-2616, K201 Blowdown Piping Failure Repair",MOC,FAC_DIMSDALE,,Active,true
835d2439-c376-4a97-9199-002ff1e59311,MOC_2026_2615_DEMETH_TRIM_REBOILER_BUNDL,"MOC 2026-2615, Demeth Trim Reboiler Bundle Replacement HAE0135",MOC,FAC_HARMATTAN,,Active,true
735aaa90-e20d-4402-8993-29199f863233,MOC_2026_2614_WINTER_CONTROL_MODE_2_TIC,"MOC 2026-2614, Winter Control Mode - 2-TIC-2137",MOC,FAC_PIPESTONE,,Active,true
1b60ddfd-fec9-4634-9bfb-b654b5eb81be,MOC_2026_2602_D3_5A_DUAL_SEAL_WITH_BARRI,"MOC 2026-2602, D3.5A Dual Seal with barrier fluid",MOC,FAC_SLAVE_LAKE,,Active,true
5af0daba-6f9e-47c9-8190-5c95eb199501,MOC_2026_2595_REPLACE_OBSOLETE_FLARE_PIL,"MOC 2026-2595, Replace Obsolete Flare Pilots",MOC,FAC_FERNDALE,,Active,true
765c91dd-3c45-4f71-8248-372217da93e4,MOC_2026_2594_DE_AERATOR_PSV_ISOLATION,"MOC 2026-2594, De-Aerator PSV Isolation",MOC,FAC_HARMATTAN,,Active,true
ab0ecb3f-68e5-42d7-b264-e89c75996a57,MOC_2026_2593_C5_MERCAPTAN_SCAVENGER_INJ,"MOC 2026-2593, C5+ Mercaptan Scavenger Injection Skid",MOC,FAC_PIPESTONE,,Active,true
0b2f4b7e-4a31-4551-a31a-e4b47b0714b5,MOC_2026_2590_GAS_CHROMATOGRAPH_UPGRADE,"MOC 2026-2590, Gas Chromatograph Upgrade Project",MOC,FAC_HARMATTAN,,Active,true
140263a4-402d-4ac5-98f7-078936db3fb1,MOC_2026_2589_CNRL_D_058_F_FUEL_GAS_TIE,"MOC 2026-2589, CNRL d-058-F Fuel Gas Tie-In",MOC,FAC_BLAIR_CREEK_1,,Active,true
ff814e2a-8e67-4b57-a52d-7136a4450c83,MOC_2026_2588_AMINE_LEAN_RICH_EXCHANGER,"MOC 2026-2588, Amine Lean Rich Exchanger E-708A Valve and Piping Replacement/Upgrade",MOC,FAC_HARMATTAN,,Active,true
6ea78150-fe20-44d9-a0e4-6151e8f8c8a6,MOC_2026_2585_DEAD_LEG_REMOVAL_ON_500_LI,"MOC 2026-2585, Dead leg removal on 500# Line from Old Stage 7 Process",MOC,FAC_HARMATTAN,,Active,true
32e475e8-9d5d-4395-8d0f-85bd145c1246,MOC_2026_2584_EAST_LOADOUT_ENVIRO_BOX,"MOC 2026-2584, East Loadout Enviro-Box",MOC,FAC_SLAVE_LAKE,,Active,true
3f782203-7b60-4149-aafc-8d902256f45f,MOC_2026_2583_STRIPPER_INSTRUMENTATION_V,"MOC 2026-2583, Stripper instrumentation valve upgrades & remove 1/2"" piping/tubing",MOC,FAC_HARMATTAN,,Active,true
0434b49d-5f91-4e25-8697-7717a7ec398b,MOC_2026_2582_ETHANE_SALES_METERS_BLEED,"MOC 2026-2582, Ethane sales meters bleed valves Install",MOC,FAC_HARMATTAN,,Active,true
18e9e27f-250f-4a77-bbb5-5f3dbf4d2de8,MOC_2026_2581_TWSD_T1_T2_FLARE_TIP_REPLA,"MOC 2026-2581, TWSD T1/T2 Flare Tip Replacement & Ignition Upgrade",MOC,FAC_TOWNSEND,,Active,true
28929c43-00d6-47cc-a32d-a43d58cc40e1,MOC_2026_2580_CGGS_10_LINE_PIG_RECEIVER,"MOC 2026-2580, CGGS 10” line Pig Receiver Improvements",MOC,FAC_HARMATTAN,,Active,true
929e8d14-f5ee-4bcf-b444-db238e48c6db,MOC_2026_2579_BUTANE_TREATERS_BACK_PRESS,"MOC 2026-2579, Butane treaters back press control upgrades",MOC,FAC_HARMATTAN,,Active,true
a272044e-512e-438b-95a2-2f8593a7405e,MOC_2026_2578_DE_AERATOR_PUMPS_REPLACEME,"MOC 2026-2578, De-Aerator pumps replacement & min flow control upgrade",MOC,FAC_HARMATTAN,,Active,true
ff08cb9c-2080-4976-821f-367f12f16e7b,MOC_2026_2577_TTT_NGL_TRUCK_LOADING_RACK,"MOC 2026-2577, TTT NGL Truck Loading Racks Vent Tie-In",MOC,FAC_TOWNSEND_TANK_TERMINAL,,Active,true
46296096-a3c5-4936-a446-0bafcc7361d9,MOC_2026_2576_FV_1013_CV_REPLACEMENT,"MOC 2026-2576, FV-1013 CV Replacement",MOC,FAC_JEEP,,Active,true
f0b6de7b-9ff2-4e65-895c-7d2d3b3f1e5b,MOC_2026_2574_REMOVE_SIGHT_GLASSES_ON_BU,"MOC 2026-2574, Remove Sight Glasses on Butane Treaters",MOC,FAC_HARMATTAN,,Active,true
b589d78d-d5a0-4b89-9b85-1a82ddc1f80b,MOC_2026_2573_PROPANE_TREATERS_SIGHT_GLA,"MOC 2026-2573, Propane Treaters Sight glasses Removal",MOC,FAC_HARMATTAN,,Active,true
09640f2c-62ca-4507-b721-23cd07ad13e5,MOC_2026_2572_MODIFICATION_TO_PV_67_SEAL,"MOC 2026-2572, Modification to PV-67 Seal and PIT-72 Setpoint",MOC,FAC_GRIFFITH,,Active,true
